,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2023-07-28 00:00:00+00:00,5802991.99,165504.83,5637487.16,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-08-01 00:00:00+00:00,5785462.39,278246.72,5507215.67,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '112741.89', 'currency': 'USD', 'instrument_id': 'MSGS.SIM'}]",False,{}
2023-08-02 00:00:00+00:00,5785462.39,165504.83,5619957.56,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-08-03 00:00:00+00:00,5826709.75,277894.96,5548814.79,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '112390.13', 'currency': 'USD', 'instrument_id': 'ERIE.SIM'}]",False,{}
2023-08-18 00:00:00+00:00,5826709.75,165504.83,5661204.92,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-08-22 00:00:00+00:00,5804578.93,278727.20,5525851.73,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113222.37', 'currency': 'USD', 'instrument_id': 'DLB.SIM'}]",False,{}
2023-08-22 00:00:00+00:00,5804578.93,165504.83,5639074.10,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-08-25 00:00:00+00:00,5793978.93,209864.83,5584114.10,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '44360.00', 'currency': 'USD', 'instrument_id': 'KVUE.SIM'}]",False,{}
2023-08-29 00:00:00+00:00,5793978.93,165504.83,5628474.10,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-09-01 00:00:00+00:00,5776978.93,238604.83,5538374.10,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '73100.00', 'currency': 'USD', 'instrument_id': 'JXN.SIM'}]",False,{}
2023-10-10 00:00:00+00:00,5776978.93,165504.83,5611474.10,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-10-12 00:00:00+00:00,5807989.97,277726.03,5530263.94,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '112221.20', 'currency': 'USD', 'instrument_id': 'H.SIM'}]",False,{}
2023-10-18 00:00:00+00:00,5807989.97,165504.83,5642485.14,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-10-20 00:00:00+00:00,5852737.37,278347.24,5574390.13,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '112842.41', 'currency': 'USD', 'instrument_id': 'FND.SIM'}]",False,{}
2023-11-09 00:00:00+00:00,5852737.37,165504.83,5687232.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-11-14 00:00:00+00:00,5820737.37,228964.83,5591772.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '63460.00', 'currency': 'USD', 'instrument_id': 'CNM.SIM'}]",False,{}
2023-11-28 00:00:00+00:00,5820737.37,165504.83,5655232.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-11-28 00:00:00+00:00,5820737.37,231784.83,5588952.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '66280.00', 'currency': 'USD', 'instrument_id': 'CG.SIM'}]",False,{}
2023-11-30 00:00:00+00:00,5823737.37,277724.83,5546012.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '66280.00', 'currency': 'USD', 'instrument_id': 'CG.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '45940.00', 'currency': 'USD', 'instrument_id': 'CWEN.SIM'}]",False,{}
2023-11-30 00:00:00+00:00,5826337.37,211444.83,5614892.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '45940.00', 'currency': 'USD', 'instrument_id': 'CWEN.SIM'}]",False,{}
2023-12-28 00:00:00+00:00,5826337.37,165504.83,5660832.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2023-12-29 00:00:00+00:00,5836137.37,197664.83,5638472.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '32160.00', 'currency': 'USD', 'instrument_id': 'SATS.SIM'}]",False,{}
2024-01-03 00:00:00+00:00,5836137.37,165504.83,5670632.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2024-01-05 00:00:00+00:00,5848737.37,238544.83,5610192.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '73040.00', 'currency': 'USD', 'instrument_id': 'PSTG.SIM'}]",False,{}
2024-01-18 00:00:00+00:00,5848737.37,165504.83,5683232.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2024-01-23 00:00:00+00:00,5856137.37,215484.83,5640652.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '49980.00', 'currency': 'USD', 'instrument_id': 'BTU.SIM'}]",False,{}
2024-02-27 00:00:00+00:00,5856137.37,165504.83,5690632.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2024-02-29 00:00:00+00:00,5856137.37,235264.83,5620872.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '69760.00', 'currency': 'USD', 'instrument_id': 'AMH.SIM'}]",False,{}
2024-03-01 00:00:00+00:00,5844337.37,261324.83,5583012.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '69760.00', 'currency': 'USD', 'instrument_id': 'AMH.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26060.00', 'currency': 'USD', 'instrument_id': 'CXM.SIM'}]",False,{}
2024-03-04 00:00:00+00:00,5833737.37,191564.83,5642172.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26060.00', 'currency': 'USD', 'instrument_id': 'CXM.SIM'}]",False,{}
2024-03-26 00:00:00+00:00,5833737.37,165504.83,5668232.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}]",False,{}
2024-03-27 00:00:00+00:00,5833737.37,278866.85,5554870.52,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}]",False,{}
2024-04-18 00:00:00+00:00,5833737.37,300546.85,5533190.52,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-04-19 00:00:00+00:00,5833737.37,411197.23,5422540.14,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '110650.38', 'currency': 'USD', 'instrument_id': 'DUOL.SIM'}]",False,{}
2024-04-23 00:00:00+00:00,5845756.39,519645.77,5326110.62,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '110650.38', 'currency': 'USD', 'instrument_id': 'DUOL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '108448.54', 'currency': 'USD', 'instrument_id': 'CNS.SIM'}]",False,{}
2024-04-23 00:00:00+00:00,5762280.27,411197.23,5351083.04,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '110650.38', 'currency': 'USD', 'instrument_id': 'DUOL.SIM'}]",False,{}
2024-05-02 00:00:00+00:00,5762280.27,300546.85,5461733.42,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-05-06 00:00:00+00:00,5796480.27,388586.85,5407893.42,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '88040.00', 'currency': 'USD', 'instrument_id': 'IAC.SIM'}]",False,{}
2024-05-30 00:00:00+00:00,5796480.27,300546.85,5495933.42,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
2024-05-31 00:00:00+00:00,5844261.39,410461.09,5433800.30,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '109914.24', 'currency': 'USD', 'instrument_id': 'SRPT.SIM'}]",False,{}
2024-06-21 00:00:00+00:00,5844261.39,300546.85,5543714.54,USD,SIM-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '36640.00', 'currency': 'USD', 'instrument_id': 'SNCY.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '102164.83', 'currency': 'USD', 'instrument_id': 'FSLR.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '26700.00', 'currency': 'USD', 'instrument_id': 'NABL.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '113362.02', 'currency': 'USD', 'instrument_id': 'APPF.SIM'}, {'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21680.00', 'currency': 'USD', 'instrument_id': 'ROIV.SIM'}]",False,{}
